Age,Gender,Education Level,Job Title,Years of Experience,Salary
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Female,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
43,Male,Master's Degree,Senior Software Engineer,19,185000
43,Male,Master's Degree,Senior Software Engineer,19,185000
43,Male,Master's Degree,Senior Software Engineer,19,185000
43,Male,Master's Degree,Senior Software Engineer,19,185000
43,Male,Master's Degree,Senior Software Engineer,19,185000
41,Male,Master's Degree,Senior Software Engineer,19,185000
41,Male,Master's Degree,Senior Software Engineer,19,185000
41,Male,Master's Degree,Senior Software Engineer,19,185000
41,Male,Master's Degree,Senior Software Engineer,19,185000
41,Male,Master's Degree,Senior Software Engineer,19,185000
36,Male,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
39,Male,PhD,Research Scientist,14,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
36,Female,PhD,Research Scientist,13,185000
48,Female,Master's Degree,Senior Software Engineer,23,185038
48,Female,Master's Degree,Senior Software Engineer,23,185038
48,Female,Master's Degree,Senior Software Engineer,23,185038
48,Female,Master's Degree,Senior Software Engineer,23,185038
48,Female,Master's Degree,Senior Software Engineer,23,185038
43,Male,Master's Degree,Senior Software Engineer,21,185119
43,Male,Master's Degree,Senior Software Engineer,21,185119
52,Male,PhD,Software Engineer Manager,26,185462
52,Male,PhD,Software Engineer Manager,26,185982
52,Male,PhD,Software Engineer Manager,26,185982
52,Male,PhD,Software Engineer Manager,26,185982
54,Male,Bachelor's Degree,Senior Software Engineer,30,186321
51,Male,Master's Degree,Senior Software Engineer,28,186610
52,Male,Master's Degree,Senior Software Engineer,27,186794
52,Male,Master's Degree,Senior Software Engineer,27,186794
52,Male,Master's Degree,Senior Software Engineer,27,186794
52,Female,Master's Degree,Senior Software Engineer,28,186963
52,Female,Master's Degree,Senior Software Engineer,28,186963
43,Male,Master's Degree,Senior Software Engineer,21,187081
43,Male,Master's Degree,Senior Software Engineer,21,187081
52,Male,Master's Degree,Senior Project Engineer,28,187120
43,Male,Master's Degree,Full Stack Engineer,21,187951
57,Female,Master's Degree,Full Stack Engineer,33,188232
57,Female,Master's Degree,Full Stack Engineer,33,188232
48,Male,PhD,Software Engineer Manager,23,188288
54,Male,PhD,Software Engineer Manager,28,188484
54,Male,PhD,Software Engineer Manager,28,188484
60,Female,PhD,Software Engineer Manager,34,188651
60,Female,PhD,Software Engineer Manager,34,188651
47,Male,Master's Degree,VP of Operations,19,190000
48,Male,Master's Degree,Operations Director,18,190000
45,Male,PhD,Research Director,16,190000
51,Female,Master's Degree,Director of Human Resources,21,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
33,Male,PhD,Data Scientist,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
30,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
32,Male,Bachelor's Degree,Software Engineer,8,190000
33,Female,Master's Degree,Product Manager,11,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
34,Female,Master's Degree,Product Manager,12,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Data Analyst,9,190000
31,Male,Bachelor's Degree,Product Manager,8,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
32,Male,Bachelor's Degree,Software Engineer,10,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
32,Male,Bachelor's Degree,Software Engineer,10,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
32,Male,Bachelor's Degree,Software Engineer,10,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
32,Male,Bachelor's Degree,Software Engineer,10,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
32,Male,Bachelor's Degree,Software Engineer,10,190000
44,Male,PhD,Software Engineer Manager,18,190000
50,Female,PhD,Software Engineer Manager,16,190000
55,Male,PhD,Software Engineer Manager,17,190000
48,Male,PhD,Senior Project Engineer,16,190000
54,Female,PhD,Software Engineer Manager,14,190000
48,Male,PhD,Senior Project Engineer,16,190000
50,Female,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
52,Female,PhD,Software Engineer Manager,16,190000
50,Female,PhD,Software Engineer Manager,16,190000
55,Male,PhD,Software Engineer Manager,17,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
50,Male,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
50,Male,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
46,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
43,Female,PhD,Senior Project Engineer,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
44,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
44,Female,PhD,Senior Project Engineer,16,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
44,Female,PhD,Senior Project Engineer,16,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
41,Male,PhD,Data Scientist,15,190000
41,Male,PhD,Senior Data Scientist,16,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
47,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
45,Male,PhD,Data Scientist,19,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
37,Male,Master's Degree,Marketing Director,14,190000
48,Female,PhD,Senior Product Marketing Manager,19,190000
48,Female,PhD,Director of Marketing,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
48,Female,PhD,Senior Product Marketing Manager,19,190000
48,Female,PhD,Director of Marketing,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
50,Female,Master's Degree,Content Marketing Manager,19,190000
51,Male,PhD,Marketing Manager,19,190000
51,Female,Master's Degree,Content Marketing Manager,19,190000
51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
51,Female,Master's Degree,Content Marketing Manager,19,190000
51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
51,Female,Master's Degree,Content Marketing Manager,19,190000
51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
51,Female,Master's Degree,Content Marketing Manager,19,190000
51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
58,Male,Master's Degree,Senior Software Engineer,27,190004
58,Male,Master's Degree,Senior Software Engineer,27,190004
55,Female,PhD,Software Engineer Manager,29,190543
55,Female,PhD,Software Engineer Manager,29,190543
55,Female,PhD,Software Engineer Manager,29,190543
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,PhD,Software Engineer Manager,27,190596
52,Male,PhD,Software Engineer Manager,27,190596
51,Male,PhD,Software Engineer Manager,26,191159
54,Male,Master's Degree,Full Stack Engineer,28,191239
54,Male,Master's Degree,Full Stack Engineer,28,191239
54,Male,Master's Degree,Full Stack Engineer,28,191239
54,Male,Master's Degree,Full Stack Engineer,28,191239
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191267
54,Female,PhD,Software Engineer Manager,32,191510
54,Female,PhD,Software Engineer Manager,32,191510
54,Female,PhD,Software Engineer Manager,32,191510
57,Female,PhD,Software Engineer Manager,33,191790
57,Female,PhD,Software Engineer Manager,33,191790
54,Female,PhD,Software Engineer Manager,31,191818
54,Male,Bachelor's Degree,Senior Project Engineer,29,191915
48,Male,PhD,Software Engineer Manager,24,192211
54,Male,Bachelor's Degree,Senior Project Engineer,28,192292
54,Male,Bachelor's Degree,Senior Project Engineer,28,192292
